1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0,508425197;0,559606299;0,557874016;0,556771654;0,543385827;0,528346457;0,491653543;0,451968504;0,41519685;0,378346457;0,369055118;0,352834646;0,356220472;0,367401575;0,397007874;0,421338583;0,442519685;0,465433071;0,484724409;0,494173228;0,48007874;0,484724409;0,485590551;0,491968504
0,543385827;0,528346457;0,491653543;0,451968504;0,41519685;0,378346457;0,369055118;0,352834646;0,356220472;0,367401575;0,397007874;0,421338583;0,442519685;0,465433071;0,484724409;0,494173228;0,48007874;0,484724409;0,485590551;0,491968504;0,550944882;0,603700787;0,598818898;0,58992126
0,41519685;0,378346457;0,369055118;0,352834646;0,356220472;0,367401575;0,397007874;0,421338583;0,442519685;0,465433071;0,484724409;0,494173228;0,48007874;0,484724409;0,485590551;0,491968504;0,550944882;0,603700787;0,598818898;0,58992126;0,578188976;0,554094488;0,52015748;0,476377953
0,356220472;0,367401575;0,397007874;0,421338583;0,442519685;0,465433071;0,484724409;0,494173228;0,48007874;0,484724409;0,485590551;0,491968504;0,550944882;0,603700787;0,598818898;0,58992126;0,578188976;0,554094488;0,52015748;0,476377953;0,432440945;0,396299213;0,377874016;0,368031496
0,442519685;0,465433071;0,484724409;0,494173228;0,48007874;0,484724409;0,485590551;0,491968504;0,550944882;0,603700787;0,598818898;0,58992126;0,578188976;0,554094488;0,52015748;0,476377953;0,432440945;0,396299213;0,377874016;0,368031496;0,369448819;0,385984252;0,405669291;0,43007874
0,48007874;0,484724409;0,485590551;0,491968504;0,550944882;0,603700787;0,598818898;0,58992126;0,578188976;0,554094488;0,52015748;0,476377953;0,432440945;0,396299213;0,377874016;0,368031496;0,369448819;0,385984252;0,405669291;0,43007874;0,449370079;0,487952756;0,50015748;0,508188976
0,550944882;0,603700787;0,598818898;0,58992126;0,578188976;0,554094488;0,52015748;0,476377953;0,432440945;0,396299213;0,377874016;0,368031496;0,369448819;0,385984252;0,405669291;0,43007874;0,449370079;0,487952756;0,50015748;0,508188976;0,502755906;0,506614173;0,502362205;0,517401575
0,578188976;0,554094488;0,52015748;0,476377953;0,432440945;0,396299213;0,377874016;0,368031496;0,369448819;0,385984252;0,405669291;0,43007874;0,449370079;0,487952756;0,50015748;0,508188976;0,502755906;0,506614173;0,502362205;0,517401575;0,572677165;0,61503937;0,612755906;0,611417323
0,432440945;0,396299213;0,377874016;0,368031496;0,369448819;0,385984252;0,405669291;0,43007874;0,449370079;0,487952756;0,50015748;0,508188976;0,502755906;0,506614173;0,502362205;0,517401575;0,572677165;0,61503937;0,612755906;0,611417323;0,595984252;0,568818898;0,530314961;0,487086614
0,369448819;0,385984252;0,405669291;0,43007874;0,449370079;0,487952756;0,50015748;0,508188976;0,502755906;0,506614173;0,502362205;0,517401575;0,572677165;0,61503937;0,612755906;0,611417323;0,595984252;0,568818898;0,530314961;0,487086614;0,442598425;0,401968504;0,396535433;0,375905512
0,449370079;0,487952756;0,50015748;0,508188976;0,502755906;0,506614173;0,502362205;0,517401575;0,572677165;0,61503937;0,612755906;0,611417323;0,595984252;0,568818898;0,530314961;0,487086614;0,442598425;0,401968504;0,396535433;0,375905512;0,379606299;0,402283465;0,419606299;0,455275591
0,502755906;0,506614173;0,502362205;0,517401575;0,572677165;0,61503937;0,612755906;0,611417323;0,595984252;0,568818898;0,530314961;0,487086614;0,442598425;0,401968504;0,396535433;0,375905512;0,379606299;0,402283465;0,419606299;0,455275591;0,471338583;0,51992126;0,550787402;0,546692913
0,572677165;0,61503937;0,612755906;0,611417323;0,595984252;0,568818898;0,530314961;0,487086614;0,442598425;0,401968504;0,396535433;0,375905512;0,379606299;0,402283465;0,419606299;0,455275591;0,471338583;0,51992126;0,550787402;0,546692913;0,550629921;0,533307087;0,531181102;0,54015748
0,595984252;0,568818898;0,530314961;0,487086614;0,442598425;0,401968504;0,396535433;0,375905512;0,379606299;0,402283465;0,419606299;0,455275591;0,471338583;0,51992126;0,550787402;0,546692913;0,550629921;0,533307087;0,531181102;0,54015748;0,587401575;0,651496063;0,642204724;0,623464567
0,442598425;0,401968504;0,396535433;0,375905512;0,379606299;0,402283465;0,419606299;0,455275591;0,471338583;0,51992126;0,550787402;0,546692913;0,550629921;0,533307087;0,531181102;0,54015748;0,587401575;0,651496063;0,642204724;0,623464567;0,618110236;0,584645669;0,550314961;0,50496063
0,379606299;0,402283465;0,419606299;0,455275591;0,471338583;0,51992126;0,550787402;0,546692913;0,550629921;0,533307087;0,531181102;0,54015748;0,587401575;0,651496063;0,642204724;0,623464567;0,618110236;0,584645669;0,550314961;0,50496063;0,448110236;0,424409449;0,401417323;0,393700787
0,471338583;0,51992126;0,550787402;0,546692913;0,550629921;0,533307087;0,531181102;0,54015748;0,587401575;0,651496063;0,642204724;0,623464567;0,618110236;0,584645669;0,550314961;0,50496063;0,448110236;0,424409449;0,401417323;0,393700787;0,391338583;0,395984252;0,43;0,458740157
0,550629921;0,533307087;0,531181102;0,54015748;0,587401575;0,651496063;0,642204724;0,623464567;0,618110236;0,584645669;0,550314961;0,50496063;0,448110236;0,424409449;0,401417323;0,393700787;0,391338583;0,395984252;0,43;0,458740157;0,473307087;0,510787402;0,528267717;0,526929134
0,587401575;0,651496063;0,642204724;0,623464567;0,618110236;0,584645669;0,550314961;0,50496063;0,448110236;0,424409449;0,401417323;0,393700787;0,391338583;0,395984252;0,43;0,458740157;0,473307087;0,510787402;0,528267717;0,526929134;0,520787402;0,511496063;0,507086614;0,522913386
0,618110236;0,584645669;0,550314961;0,50496063;0,448110236;0,424409449;0,401417323;0,393700787;0,391338583;0,395984252;0,43;0,458740157;0,473307087;0,510787402;0,528267717;0,526929134;0,520787402;0,511496063;0,507086614;0,522913386;0,571653543;0,624015748;0,626220472;0,607165354
0,448110236;0,424409449;0,401417323;0,393700787;0,391338583;0,395984252;0,43;0,458740157;0,473307087;0,510787402;0,528267717;0,526929134;0,520787402;0,511496063;0,507086614;0,522913386;0,571653543;0,624015748;0,626220472;0,607165354;0,592204724;0,571653543;0,535984252;0,494724409
0,391338583;0,395984252;0,43;0,458740157;0,473307087;0,510787402;0,528267717;0,526929134;0,520787402;0,511496063;0,507086614;0,522913386;0,571653543;0,624015748;0,626220472;0,607165354;0,592204724;0,571653543;0,535984252;0,494724409;0,43976378;0,403937008;0,391889764;0,380393701
0,473307087;0,510787402;0,528267717;0,526929134;0,520787402;0,511496063;0,507086614;0,522913386;0,571653543;0,624015748;0,626220472;0,607165354;0,592204724;0,571653543;0,535984252;0,494724409;0,43976378;0,403937008;0,391889764;0,380393701;0,37976378;0,37984252;0,404724409;0,424566929
0,520787402;0,511496063;0,507086614;0,522913386;0,571653543;0,624015748;0,626220472;0,607165354;0,592204724;0,571653543;0,535984252;0,494724409;0,43976378;0,403937008;0,391889764;0,380393701;0,37976378;0,37984252;0,404724409;0,424566929;0,42992126;0,453622047;0,473228346;0,480551181
0,571653543;0,624015748;0,626220472;0,607165354;0,592204724;0,571653543;0,535984252;0,494724409;0,43976378;0,403937008;0,391889764;0,380393701;0,37976378;0,37984252;0,404724409;0,424566929;0,42992126;0,453622047;0,473228346;0,480551181;0,488818898;0,478031496;0,476299213;0,488818898
0,592204724;0,571653543;0,535984252;0,494724409;0,43976378;0,403937008;0,391889764;0,380393701;0,37976378;0,37984252;0,404724409;0,424566929;0,42992126;0,453622047;0,473228346;0,480551181;0,488818898;0,478031496;0,476299213;0,488818898;0,543070866;0,574251969;0,588346457;0,570551181
0,43976378;0,403937008;0,391889764;0,380393701;0,37976378;0,37984252;0,404724409;0,424566929;0,42992126;0,453622047;0,473228346;0,480551181;0,488818898;0,478031496;0,476299213;0,488818898;0,543070866;0,574251969;0,588346457;0,570551181;0,565748031;0,547480315;0,519527559;0,476456693
0,37976378;0,37984252;0,404724409;0,424566929;0,42992126;0,453622047;0,473228346;0,480551181;0,488818898;0,478031496;0,476299213;0,488818898;0,543070866;0,574251969;0,588346457;0,570551181;0,565748031;0,547480315;0,519527559;0,476456693;0,426850394;0,391496063;0,372440945;0,368110236
0,42992126;0,453622047;0,473228346;0,480551181;0,488818898;0,478031496;0,476299213;0,488818898;0,543070866;0,574251969;0,588346457;0,570551181;0,565748031;0,547480315;0,519527559;0,476456693;0,426850394;0,391496063;0,372440945;0,368110236;0,359291339;0,372677165;0,409133858;0,428976378
0,488818898;0,478031496;0,476299213;0,488818898;0,543070866;0,574251969;0,588346457;0,570551181;0,565748031;0,547480315;0,519527559;0,476456693;0,426850394;0,391496063;0,372440945;0,368110236;0,359291339;0,372677165;0,409133858;0,428976378;0,455984252;0,492834646;0,517086614;0,522598425
0,543070866;0,574251969;0,588346457;0,570551181;0,565748031;0,547480315;0,519527559;0,476456693;0,426850394;0,391496063;0,372440945;0,368110236;0,359291339;0,372677165;0,409133858;0,428976378;0,455984252;0,492834646;0,517086614;0,522598425;0,516377953;0,512204724;0,509370079;0,514488189
0,565748031;0,547480315;0,519527559;0,476456693;0,426850394;0,391496063;0,372440945;0,368110236;0,359291339;0,372677165;0,409133858;0,428976378;0,455984252;0,492834646;0,517086614;0,522598425;0,516377953;0,512204724;0,509370079;0,514488189;0,563858268;0,615984252;0,614566929;0,607244094
0,426850394;0,391496063;0,372440945;0,368110236;0,359291339;0,372677165;0,409133858;0,428976378;0,455984252;0,492834646;0,517086614;0,522598425;0,516377953;0,512204724;0,509370079;0,514488189;0,563858268;0,615984252;0,614566929;0,607244094;0,597086614;0,572913386;0,528582677;0,48519685
0,359291339;0,372677165;0,409133858;0,428976378;0,455984252;0,492834646;0,517086614;0,522598425;0,516377953;0,512204724;0,509370079;0,514488189;0,563858268;0,615984252;0,614566929;0,607244094;0,597086614;0,572913386;0,528582677;0,48519685;0,433700787;0,413149606;0,381574803;0,376850394
0,455984252;0,492834646;0,517086614;0,522598425;0,516377953;0,512204724;0,509370079;0,514488189;0,563858268;0,615984252;0,614566929;0,607244094;0,597086614;0,572913386;0,528582677;0,48519685;0,433700787;0,413149606;0,381574803;0,376850394;0,365669291;0,387952756;0,421811024;0,450787402
0,516377953;0,512204724;0,509370079;0,514488189;0,563858268;0,615984252;0,614566929;0,607244094;0,597086614;0,572913386;0,528582677;0,48519685;0,433700787;0,413149606;0,381574803;0,376850394;0,365669291;0,387952756;0,421811024;0,450787402;0,463622047;0,50488189;0,523385827;0,528818898
0,563858268;0,615984252;0,614566929;0,607244094;0,597086614;0,572913386;0,528582677;0,48519685;0,433700787;0,413149606;0,381574803;0,376850394;0,365669291;0,387952756;0,421811024;0,450787402;0,463622047;0,50488189;0,523385827;0,528818898;0,528582677;0,523622047;0,52496063;0,522992126
0,597086614;0,572913386;0,528582677;0,48519685;0,433700787;0,413149606;0,381574803;0,376850394;0,365669291;0,387952756;0,421811024;0,450787402;0,463622047;0,50488189;0,523385827;0,528818898;0,528582677;0,523622047;0,52496063;0,522992126;0,57488189;0,632598425;0,618503937;0,616141732
0,433700787;0,413149606;0,381574803;0,376850394;0,365669291;0,387952756;0,421811024;0,450787402;0,463622047;0,50488189;0,523385827;0,528818898;0,528582677;0,523622047;0,52496063;0,522992126;0,57488189;0,632598425;0,618503937;0,616141732;0,609527559;0,577480315;0,531496063;0,493543307
0,365669291;0,387952756;0,421811024;0,450787402;0,463622047;0,50488189;0,523385827;0,528818898;0,528582677;0,523622047;0,52496063;0,522992126;0,57488189;0,632598425;0,618503937;0,616141732;0,609527559;0,577480315;0,531496063;0,493543307;0,446377953;0,407480315;0,383779528;0,377874016
0,463622047;0,50488189;0,523385827;0,528818898;0,528582677;0,523622047;0,52496063;0,522992126;0,57488189;0,632598425;0,618503937;0,616141732;0,609527559;0,577480315;0,531496063;0,493543307;0,446377953;0,407480315;0,383779528;0,377874016;0,378346457;0,390629921;0,413228346;0,442047244
0,528582677;0,523622047;0,52496063;0,522992126;0,57488189;0,632598425;0,618503937;0,616141732;0,609527559;0,577480315;0,531496063;0,493543307;0,446377953;0,407480315;0,383779528;0,377874016;0,378346457;0,390629921;0,413228346;0,442047244;0,462834646;0,497874016;0,526535433;0,532598425
0,57488189;0,632598425;0,618503937;0,616141732;0,609527559;0,577480315;0,531496063;0,493543307;0,446377953;0,407480315;0,383779528;0,377874016;0,378346457;0,390629921;0,413228346;0,442047244;0,462834646;0,497874016;0,526535433;0,532598425;0,525748031;0,525433071;0,523543307;0,53007874
0,609527559;0,577480315;0,531496063;0,493543307;0,446377953;0,407480315;0,383779528;0,377874016;0,378346457;0,390629921;0,413228346;0,442047244;0,462834646;0,497874016;0,526535433;0,532598425;0,525748031;0,525433071;0,523543307;0,53007874;0,582755906;0,631102362;0,63511811;0,627244094
0,446377953;0,407480315;0,383779528;0,377874016;0,378346457;0,390629921;0,413228346;0,442047244;0,462834646;0,497874016;0,526535433;0,532598425;0,525748031;0,525433071;0,523543307;0,53007874;0,582755906;0,631102362;0,63511811;0,627244094;0,60488189;0,586141732;0,544094488;0,49503937
0,378346457;0,390629921;0,413228346;0,442047244;0,462834646;0,497874016;0,526535433;0,532598425;0,525748031;0,525433071;0,523543307;0,53007874;0,582755906;0,631102362;0,63511811;0,627244094;0,60488189;0,586141732;0,544094488;0,49503937;0,446062992;0,417874016;0,393937008;0,396141732
0,462834646;0,497874016;0,526535433;0,532598425;0,525748031;0,525433071;0,523543307;0,53007874;0,582755906;0,631102362;0,63511811;0,627244094;0,60488189;0,586141732;0,544094488;0,49503937;0,446062992;0,417874016;0,393937008;0,396141732;0,39519685;0,40992126;0,460866142;0,530472441
0,525748031;0,525433071;0,523543307;0,53007874;0,582755906;0,631102362;0,63511811;0,627244094;0,60488189;0,586141732;0,544094488;0,49503937;0,446062992;0,417874016;0,393937008;0,396141732;0,39519685;0,40992126;0,460866142;0,530472441;0,588976378;0,63503937;0,635669291;0,637480315
0,582755906;0,631102362;0,63511811;0,627244094;0,60488189;0,586141732;0,544094488;0,49503937;0,446062992;0,417874016;0,393937008;0,396141732;0,39519685;0,40992126;0,460866142;0,530472441;0,588976378;0,63503937;0,635669291;0,637480315;0,623385827;0,627165354;0,616377953;0,61976378
0,60488189;0,586141732;0,544094488;0,49503937;0,446062992;0,417874016;0,393937008;0,396141732;0,39519685;0,40992126;0,460866142;0,530472441;0,588976378;0,63503937;0,635669291;0,637480315;0,623385827;0,627165354;0,616377953;0,61976378;0,646771654;0,692992126;0,693622047;0,667795276
0,446062992;0,417874016;0,393937008;0,396141732;0,39519685;0,40992126;0,460866142;0,530472441;0,588976378;0,63503937;0,635669291;0,637480315;0,623385827;0,627165354;0,616377953;0,61976378;0,646771654;0,692992126;0,693622047;0,667795276;0,651417323;0,631259843;0,575354331;0,522992126
0,39519685;0,40992126;0,460866142;0,530472441;0,588976378;0,63503937;0,635669291;0,637480315;0,623385827;0,627165354;0,616377953;0,61976378;0,646771654;0,692992126;0,693622047;0,667795276;0,651417323;0,631259843;0,575354331;0,522992126;0,463543307;0,433858268;0,423779528;0,417322835
0,588976378;0,63503937;0,635669291;0,637480315;0,623385827;0,627165354;0,616377953;0,61976378;0,646771654;0,692992126;0,693622047;0,667795276;0,651417323;0,631259843;0,575354331;0,522992126;0,463543307;0,433858268;0,423779528;0,417322835;0,423779528;0,445275591;0,494566929;0,594409449
0,623385827;0,627165354;0,616377953;0,61976378;0,646771654;0,692992126;0,693622047;0,667795276;0,651417323;0,631259843;0,575354331;0,522992126;0,463543307;0,433858268;0,423779528;0,417322835;0,423779528;0,445275591;0,494566929;0,594409449;0,641181102;0,694645669;0,711496063;0,68992126
0,646771654;0,692992126;0,693622047;0,667795276;0,651417323;0,631259843;0,575354331;0,522992126;0,463543307;0,433858268;0,423779528;0,417322835;0,423779528;0,445275591;0,494566929;0,594409449;0,641181102;0,694645669;0,711496063;0,68992126;0,676850394;0,670787402;0,667952756;0,671968504
0,651417323;0,631259843;0,575354331;0,522992126;0,463543307;0,433858268;0,423779528;0,417322835;0,423779528;0,445275591;0,494566929;0,594409449;0,641181102;0,694645669;0,711496063;0,68992126;0,676850394;0,670787402;0,667952756;0,671968504;0,687007874;0,710629921;0,709055118;0,687716535
0,463543307;0,433858268;0,423779528;0,417322835;0,423779528;0,445275591;0,494566929;0,594409449;0,641181102;0,694645669;0,711496063;0,68992126;0,676850394;0,670787402;0,667952756;0,671968504;0,687007874;0,710629921;0,709055118;0,687716535;0,66992126;0,641102362;0,592283465;0,517086614
0,423779528;0,445275591;0,494566929;0,594409449;0,641181102;0,694645669;0,711496063;0,68992126;0,676850394;0,670787402;0,667952756;0,671968504;0,687007874;0,710629921;0,709055118;0,687716535;0,66992126;0,641102362;0,592283465;0,517086614;0,466929134;0,434173228;0,418818898;0,406929134
0,641181102;0,694645669;0,711496063;0,68992126;0,676850394;0,670787402;0,667952756;0,671968504;0,687007874;0,710629921;0,709055118;0,687716535;0,66992126;0,641102362;0,592283465;0,517086614;0,466929134;0,434173228;0,418818898;0,406929134;0,411811024;0,434173228;0,486377953;0,583307087
0,676850394;0,670787402;0,667952756;0,671968504;0,687007874;0,710629921;0,709055118;0,687716535;0,66992126;0,641102362;0,592283465;0,517086614;0,466929134;0,434173228;0,418818898;0,406929134;0,411811024;0,434173228;0,486377953;0,583307087;0,635669291;0,65992126;0,665275591;0,648661417
0,687007874;0,710629921;0,709055118;0,687716535;0,66992126;0,641102362;0,592283465;0,517086614;0,466929134;0,434173228;0,418818898;0,406929134;0,411811024;0,434173228;0,486377953;0,583307087;0,635669291;0,65992126;0,665275591;0,648661417;0,63015748;0,633464567;0,628267717;0,631023622
0,66992126;0,641102362;0,592283465;0,517086614;0,466929134;0,434173228;0,418818898;0,406929134;0,411811024;0,434173228;0,486377953;0,583307087;0,635669291;0,65992126;0,665275591;0,648661417;0,63015748;0,633464567;0,628267717;0,631023622;0,648425197;0,684330709;0,672913386;0,656141732
0,466929134;0,434173228;0,418818898;0,406929134;0,411811024;0,434173228;0,486377953;0,583307087;0,635669291;0,65992126;0,665275591;0,648661417;0,63015748;0,633464567;0,628267717;0,631023622;0,648425197;0,684330709;0,672913386;0,656141732;0,62496063;0,612362205;0,552440945;0,496850394
0,411811024;0,434173228;0,486377953;0,583307087;0,635669291;0,65992126;0,665275591;0,648661417;0,63015748;0,633464567;0,628267717;0,631023622;0,648425197;0,684330709;0,672913386;0,656141732;0,62496063;0,612362205;0,552440945;0,496850394;0,447716535;0,413858268;0,397086614;0,383307087
0,635669291;0,65992126;0,665275591;0,648661417;0,63015748;0,633464567;0,628267717;0,631023622;0,648425197;0,684330709;0,672913386;0,656141732;0,62496063;0,612362205;0,552440945;0,496850394;0,447716535;0,413858268;0,397086614;0,383307087;0,38976378;0,41007874;0,468503937;0,558267717
0,63015748;0,633464567;0,628267717;0,631023622;0,648425197;0,684330709;0,672913386;0,656141732;0,62496063;0,612362205;0,552440945;0,496850394;0,447716535;0,413858268;0,397086614;0,383307087;0,38976378;0,41007874;0,468503937;0,558267717;0,591574803;0,614724409;0,622283465;0,604251969
0,648425197;0,684330709;0,672913386;0,656141732;0,62496063;0,612362205;0,552440945;0,496850394;0,447716535;0,413858268;0,397086614;0,383307087;0,38976378;0,41007874;0,468503937;0,558267717;0,591574803;0,614724409;0,622283465;0,604251969;0,587637795;0,585590551;0,57007874;0,578740157
0,62496063;0,612362205;0,552440945;0,496850394;0,447716535;0,413858268;0,397086614;0,383307087;0,38976378;0,41007874;0,468503937;0,558267717;0,591574803;0,614724409;0,622283465;0,604251969;0,587637795;0,585590551;0,57007874;0,578740157;0,58992126;0,643858268;0,632834646;0,618425197
0,447716535;0,413858268;0,397086614;0,383307087;0,38976378;0,41007874;0,468503937;0,558267717;0,591574803;0,614724409;0,622283465;0,604251969;0,587637795;0,585590551;0,57007874;0,578740157;0,58992126;0,643858268;0,632834646;0,618425197;0,594251969;0,582519685;0,529291339;0,462204724
0,38976378;0,41007874;0,468503937;0,558267717;0,591574803;0,614724409;0,622283465;0,604251969;0,587637795;0,585590551;0,57007874;0,578740157;0,58992126;0,643858268;0,632834646;0,618425197;0,594251969;0,582519685;0,529291339;0,462204724;0,400787402;0,371653543;0,358582677;0,364173228
0,591574803;0,614724409;0,622283465;0,604251969;0,587637795;0,585590551;0,57007874;0,578740157;0,58992126;0,643858268;0,632834646;0,618425197;0,594251969;0,582519685;0,529291339;0,462204724;0,400787402;0,371653543;0,358582677;0,364173228;0,364251969;0,390787402;0,441968504;0,53007874
0,587637795;0,585590551;0,57007874;0,578740157;0,58992126;0,643858268;0,632834646;0,618425197;0,594251969;0,582519685;0,529291339;0,462204724;0,400787402;0,371653543;0,358582677;0,364173228;0,364251969;0,390787402;0,441968504;0,53007874;0,578661417;0,61;0,609212598;0,590629921
0,58992126;0,643858268;0,632834646;0,618425197;0,594251969;0,582519685;0,529291339;0,462204724;0,400787402;0,371653543;0,358582677;0,364173228;0,364251969;0,390787402;0,441968504;0,53007874;0,578661417;0,61;0,609212598;0,590629921;0,576299213;0,584724409;0,579685039;0,586062992
0,594251969;0,582519685;0,529291339;0,462204724;0,400787402;0,371653543;0,358582677;0,364173228;0,364251969;0,390787402;0,441968504;0,53007874;0,578661417;0,61;0,609212598;0,590629921;0,576299213;0,584724409;0,579685039;0,586062992;0,602992126;0,642913386;0,630629921;0,613070866
0,400787402;0,371653543;0,358582677;0,364173228;0,364251969;0,390787402;0,441968504;0,53007874;0,578661417;0,61;0,609212598;0,590629921;0,576299213;0,584724409;0,579685039;0,586062992;0,602992126;0,642913386;0,630629921;0,613070866;0,591023622;0,571023622;0,517322835;0,452204724
0,364251969;0,390787402;0,441968504;0,53007874;0,578661417;0,61;0,609212598;0,590629921;0,576299213;0,584724409;0,579685039;0,586062992;0,602992126;0,642913386;0,630629921;0,613070866;0,591023622;0,571023622;0,517322835;0,452204724;0,395354331;0,380944882;0,36984252;0,35992126
0,578661417;0,61;0,609212598;0,590629921;0,576299213;0,584724409;0,579685039;0,586062992;0,602992126;0,642913386;0,630629921;0,613070866;0,591023622;0,571023622;0,517322835;0,452204724;0,395354331;0,380944882;0,36984252;0,35992126;0,367322835;0,392283465;0,443779528;0,526771654
0,576299213;0,584724409;0,579685039;0,586062992;0,602992126;0,642913386;0,630629921;0,613070866;0,591023622;0,571023622;0,517322835;0,452204724;0,395354331;0,380944882;0,36984252;0,35992126;0,367322835;0,392283465;0,443779528;0,526771654;0,564645669;0,60488189;0,604330709;0,593464567
0,602992126;0,642913386;0,630629921;0,613070866;0,591023622;0,571023622;0,517322835;0,452204724;0,395354331;0,380944882;0,36984252;0,35992126;0,367322835;0,392283465;0,443779528;0,526771654;0,564645669;0,60488189;0,604330709;0,593464567;0,567559055;0,568425197;0,558582677;0,561653543
0,591023622;0,571023622;0,517322835;0,452204724;0,395354331;0,380944882;0,36984252;0,35992126;0,367322835;0,392283465;0,443779528;0,526771654;0,564645669;0,60488189;0,604330709;0,593464567;0,567559055;0,568425197;0,558582677;0,561653543;0,58519685;0,617086614;0,629212598;0,601889764
0,395354331;0,380944882;0,36984252;0,35992126;0,367322835;0,392283465;0,443779528;0,526771654;0,564645669;0,60488189;0,604330709;0,593464567;0,567559055;0,568425197;0,558582677;0,561653543;0,58519685;0,617086614;0,629212598;0,601889764;0,573858268;0,556456693;0,501259843;0,442204724
0,367322835;0,392283465;0,443779528;0,526771654;0,564645669;0,60488189;0,604330709;0,593464567;0,567559055;0,568425197;0,558582677;0,561653543;0,58519685;0,617086614;0,629212598;0,601889764;0,573858268;0,556456693;0,501259843;0,442204724;0,392913386;0,366141732;0,349370079;0,341574803
0,564645669;0,60488189;0,604330709;0,593464567;0,567559055;0,568425197;0,558582677;0,561653543;0,58519685;0,617086614;0,629212598;0,601889764;0,573858268;0,556456693;0,501259843;0,442204724;0,392913386;0,366141732;0,349370079;0,341574803;0,345826772;0,346850394;0,37984252;0,41503937
0,567559055;0,568425197;0,558582677;0,561653543;0,58519685;0,617086614;0,629212598;0,601889764;0,573858268;0,556456693;0,501259843;0,442204724;0,392913386;0,366141732;0,349370079;0,341574803;0,345826772;0,346850394;0,37984252;0,41503937;0,439370079;0,47023622;0,489133858;0,490708661
0,58519685;0,617086614;0,629212598;0,601889764;0,573858268;0,556456693;0,501259843;0,442204724;0,392913386;0,366141732;0,349370079;0,341574803;0,345826772;0,346850394;0,37984252;0,41503937;0,439370079;0,47023622;0,489133858;0,490708661;0,485433071;0,480708661;0,475669291;0,481023622
0,573858268;0,556456693;0,501259843;0,442204724;0,392913386;0,366141732;0,349370079;0,341574803;0,345826772;0,346850394;0,37984252;0,41503937;0,439370079;0,47023622;0,489133858;0,490708661;0,485433071;0,480708661;0,475669291;0,481023622;0,514566929;0,583149606;0,586062992;0,569448819
