;0;1;2;3
71;0.62496063;0.612362205;0.552440945;0.496850394
72;0.447716535;0.413858268;0.397086614;0.38330708700000005
73;0.38976378;0.41007874;0.46850393700000004;0.558267717
74;0.591574803;0.614724409;0.622283465;0.604251969
75;0.587637795;0.585590551;0.57007874;0.578740157
76;0.58992126;0.643858268;0.6328346460000001;0.618425197
77;0.594251969;0.582519685;0.529291339;0.462204724
78;0.400787402;0.371653543;0.358582677;0.36417322799999996
79;0.364251969;0.390787402;0.441968504;0.53007874
80;0.5786614170000001;0.61;0.6092125979999999;0.590629921
81;0.576299213;0.584724409;0.579685039;0.586062992
82;0.602992126;0.642913386;0.630629921;0.613070866
83;0.591023622;0.571023622;0.517322835;0.452204724
84;0.395354331;0.38094488200000004;0.36984252;0.35992126
85;0.367322835;0.392283465;0.443779528;0.526771654
86;0.564645669;0.60488189;0.604330709;0.593464567
87;0.567559055;0.568425197;0.5585826770000001;0.5616535429999999
88;0.58519685;0.617086614;0.629212598;0.6018897639999999
89;0.573858268;0.556456693;0.5012598429999999;0.442204724
90;0.39291338600000003;0.36614173200000005;0.349370079;0.341574803
91;0.345826772;0.346850394;0.37984252;0.41503937
92;0.43937007899999997;0.47023622;0.489133858;0.490708661
93;0.485433071;0.48070866100000004;0.475669291;0.48102362200000004
94;0.514566929;0.583149606;0.586062992;0.569448819
95;0.562598425;0.542992126;0.500866142;0.447637795
96;0.39992126;0.37023622;0.35417322799999995;0.346929134
97;0.339527559;0.351889764;0.37015748;0.39976378
98;0.413543307;0.446299213;0.47125984299999996;0.473464567
99;0.47519685;0.462834646;0.472362205;0.479685039
100;0.5307874020000001;0.592519685;0.5939370079999999;0.595275591
101;0.578346457;0.5513385829999999;0.509685039;0.450472441
102;0.398110236;0.38023622;0.36338582700000005;0.353149606
103;0.35629921299999995;0.37590551200000005;0.43645669299999995;0.537401575
104;0.587795276;0.618818898;0.62488189;0.614094488
105;0.598503937;0.59976378;0.600472441;0.596929134
106;0.608346457;0.65511811;0.65007874;0.643385827
107;0.615590551;0.587952756;0.55023622;0.48472440899999997
108;0.42960629899999997;0.40377952799999994;0.39133858299999996;0.380551181
109;0.387874016;0.411732283;0.472913386;0.558661417
110;0.60015748;0.648503937;0.628976378;0.6159842520000001
111;0.597795276;0.5904724410000001;0.598031496;0.592913386
112;0.621338583;0.67015748;0.66496063;0.657322835
113;0.634409449;0.617952756;0.572125984;0.502283465
114;0.447244094;0.428976378;0.411574803;0.404645669
115;0.411574803;0.435984252;0.48984252;0.584724409
116;0.632125984;0.665433071;0.6722047240000001;0.637716535
117;0.6185039370000001;0.616456693;0.6330708660000001;0.615826772
118;0.628818898;0.68023622;0.6816535429999999;0.66976378
119;0.662992126;0.630787402;0.5768503939999999;0.505905512
120;0.460787402;0.447795276;0.42401574799999997;0.422992126
121;0.430393701;0.45;0.5014960629999999;0.60007874
122;0.652204724;0.675984252;0.677322835;0.661417323
123;0.641338583;0.636850394;0.636850394;0.6412598429999999
124;0.644251969;0.6855118109999999;0.6770078740000001;0.660708661
125;0.652834646;0.611889764;0.573543307;0.503149606
126;0.445984252;0.41614173200000004;0.408031496;0.401023622
127;0.407244094;0.42362204700000006;0.47598425200000005;0.566062992
128;0.612362205;0.642125984;0.640314961;0.635826772
129;0.610708661;0.604488189;0.597637795;0.596850394
130;0.611338583;0.664488189;0.659606299;0.6415748029999999
131;0.6269291339999999;0.606692913;0.547559055;0.48850393700000005
132;0.43866141700000005;0.41511811;0.399370079;0.38645669299999996
133;0.376535433;0.392283465;0.42503937;0.466456693
134;0.490551181;0.531889764;0.534330709;0.541732283
135;0.536377953;0.5219685039999999;0.514566929;0.5165354329999999
136;0.550472441;0.62023622;0.622598425;0.608897638
137;0.581574803;0.562677165;0.519212598;0.46291338600000004
138;0.42070866100000004;0.39488189;0.36559055100000004;0.362204724
139;0.36645669299999994;0.362992126;0.38314960600000003;0.416614173
140;0.413937008;0.46007874;0.48196850399999996;0.48629921299999995
141;0.478188976;0.477244094;0.467244094;0.48362204700000005
142;0.506141732;0.582834646;0.597322835;0.595354331
143;0.5766929129999999;0.549448819;0.506929134;0.455354331
144;0.403543307;0.38511811;0.368740157;0.359685039
145;0.36645669299999994;0.394566929;0.453779528;0.557007874
146;0.615669291;0.656692913;0.6588188979999999;0.638740157
147;0.63;0.612204724;0.6162204720000001;0.6037007870000001
148;0.61007874;0.6691338579999999;0.67496063;0.6585826770000001
149;0.629133858;0.610472441;0.562834646;0.48559055100000004
150;0.442440945;0.403700787;0.395354331;0.396141732
151;0.402440945;0.417165354;0.478818898;0.5770866139999999
152;0.6282677170000001;0.648897638;0.6560629920000001;0.636220472
153;0.613385827;0.608110236;0.621417323;0.607795276
154;0.606062992;0.6666141729999999;0.676141732;0.650393701
155;0.639448819;0.608582677;0.560629921;0.48976378
156;0.442598425;0.42496063;0.40401574799999995;0.402598425
157;0.404173228;0.43102362200000005;0.483307087;0.567244094
158;0.625826772;0.645826772;0.6540944879999999;0.634645669
159;0.62007874;0.618818898;0.608897638;0.600472441
160;0.611968504;0.666692913;0.671496063;0.657401575
161;0.63511811;0.611653543;0.552204724;0.48811023600000003
162;0.43826771700000006;0.422362205;0.403937008;0.406299213
163;0.40015748;0.42976378;0.481574803;0.575669291
164;0.627165354;0.644409449;0.648582677;0.631574803
165;0.606614173;0.613779528;0.615433071;0.61015748
166;0.61;0.659685039;0.663700787;0.6544881889999999
167;0.638661417;0.601496063;0.554015748;0.47614173200000004
168;0.43094488200000003;0.40992126;0.392598425;0.390314961
169;0.382519685;0.40622047200000005;0.461417323;0.557795276
170;0.59023622;0.629133858;0.63007874;0.622992126
171;0.599370079;0.5964566929999999;0.596299213;0.591889764
172;0.593228346;0.648897638;0.648976378;0.63519685
173;0.621417323;0.5911811020000001;0.5491338579999999;0.482598425
174;0.440314961;0.40708661399999996;0.386535433;0.380472441
175;0.386929134;0.39015748;0.41874015700000006;0.466456693
176;0.495433071;0.5262992129999999;0.551574803;0.5458267720000001
177;0.531811024;0.516692913;0.5014960629999999;0.512519685
178;0.52511811;0.585984252;0.615669291;0.609606299
179;0.592598425;0.562440945;0.532440945;0.464173228
180;0.415511811;0.393543307;0.37622047200000003;0.364409449
181;0.371259843;0.38370078700000004;0.399448819;0.420551181
182;0.42889763799999997;0.47338582700000004;0.5022047239999999;0.502677165
183;0.49322834600000004;0.488740157;0.482913386;0.48488189
184;0.512913386;0.577401575;0.611889764;0.616614173
185;0.596062992;0.572519685;0.529448819;0.478976378
186;0.440866142;0.42007874;0.40661417299999997;0.40496063
187;0.39661417299999996;0.437716535;0.48992126;0.597244094
188;0.656377953;0.688661417;0.685354331;0.667401575
189;0.6435433070000001;0.649370079;0.645748031;0.637637795
190;0.632283465;0.680787402;0.706535433;0.687637795
191;0.6744881890000001;0.634409449;0.58511811;0.515748031
192;0.468110236;0.434015748;0.427795276;0.425984252
193;0.425275591;0.445905512;0.510866142;0.59992126
194;0.652598425;0.6804724409999999;0.6770078740000001;0.6633070870000001
195;0.6407874020000001;0.630393701;0.636141732;0.62480315
196;0.640708661;0.6711023620000001;0.696299213;0.682283465
197;0.666220472;0.62984252;0.568503937;0.509527559
198;0.462598425;0.42905511799999996;0.41708661399999997;0.43141732299999996
199;0.430551181;0.444173228;0.5162992129999999;0.62007874
200;0.661496063;0.687322835;0.686850394;0.66
201;0.6419685039999999;0.6412598429999999;0.64496063;0.634330709
202;0.619291339;0.682047244;0.709448819;0.685354331
203;0.671417323;0.6310236220000001;0.576220472;0.504645669
204;0.45582677200000005;0.434724409;0.41992126;0.41
205;0.41220472399999997;0.442677165;0.500944882;0.589527559
206;0.636141732;0.673700787;0.672834646;0.657244094
207;0.632440945;0.620629921;0.6287401570000001;0.622047244
208;0.6177952760000001;0.659448819;0.6752755909999999;0.658267717
209;0.652125984;0.6185039370000001;0.566299213;0.502677165
210;0.45692913399999996;0.434645669;0.418818898;0.406456693
211;0.415354331;0.442204724;0.486771654;0.572362205
212;0.612677165;0.650708661;0.643070866;0.635433071
213;0.604173228;0.60480315;0.597559055;0.597244094
214;0.598110236;0.64480315;0.667480315;0.652519685
215;0.635826772;0.614724409;0.555275591;0.502677165
216;0.453779528;0.420551181;0.403149606;0.40543307100000003
217;0.39488189;0.411181102;0.443228346;0.470787402
218;0.510551181;0.5456692910000001;0.559055118;0.552755906
219;0.535748031;0.532125984;0.5282677170000001;0.517795276
220;0.53496063;0.5911811020000001;0.631102362;0.627086614
221;0.606062992;0.575275591;0.544173228;0.505826772
222;0.441023622;0.41559055100000003;0.388897638;0.393070866
223;0.390551181;0.39330708700000006;0.421338583;0.44
224;0.45007874;0.48992126;0.501732283;0.506850394
225;0.502913386;0.49574803100000003;0.496771654;0.49338582700000005
226;0.508346457;0.572440945;0.612992126;0.60984252
227;0.587322835;0.562125984;0.5185039370000001;0.470787402
228;0.43023622;0.407637795;0.38110236200000003;0.38118110200000005
229;0.384566929;0.412598425;0.488188976;0.574094488
230;0.63007874;0.677401575;0.662362205;0.659291339
231;0.62480315;0.627952756;0.631732283;0.625669291
232;0.613779528;0.645905512;0.682913386;0.658897638
233;0.6537795279999999;0.622913386;0.563228346;0.48866141700000004
234;0.424566929;0.418425197;0.410472441;0.404409449
235;0.41503937;0.46165354299999994;0.538188976;0.604251969
236;0.629685039;0.6733070870000001;0.65511811;0.637637795
237;0.628188976;0.626299213;0.622440945;0.610472441
238;0.61;0.639448819;0.6832283459999999;0.655669291
239;0.6488188979999999;0.617952756;0.560472441;0.491338583
240;0.450787402;0.422362205;0.400708661;0.39803149600000004
241;0.404251969;0.422125984;0.497480315;0.575590551
242;0.632755906;0.665905512;0.66503937;0.6444881889999999
243;0.632992126;0.616535433;0.6159842520000001;0.610787402
244;0.604488189;0.6455905510000001;0.688188976;0.67023622
245;0.654173228;0.612047244;0.564724409;0.487559055
246;0.438031496;0.411574803;0.40818897600000004;0.39803149600000004
247;0.404645669;0.424409449;0.483307087;0.562992126
248;0.612913386;0.65;0.643070866;0.62976378
249;0.608346457;0.609685039;0.614488189;0.61496063
250;0.61015748;0.6277952760000001;0.669370079;0.656614173
251;0.639527559;0.608503937;0.554488189;0.479291339
252;0.438740157;0.399448819;0.391417323;0.387637795
253;0.38803149600000003;0.42078740200000003;0.474251969;0.5558267720000001
254;0.596141732;0.629133858;0.623228346;0.607322835
255;0.585590551;0.587007874;0.588976378;0.572440945
256;0.577559055;0.619370079;0.639606299;0.63023622
257;0.619606299;0.590866142;0.5282677170000001;0.472362205
258;0.423149606;0.38173228299999995;0.378031496;0.375433071
259;0.38078740200000005;0.378188976;0.41614173200000004;0.44173228299999995
260;0.46055118100000003;0.503543307;0.503543307;0.510393701
261;0.497165354;0.487401575;0.482125984;0.47519685
262;0.480551181;0.5281102360000001;0.583779528;0.5636220470000001
263;0.552598425;0.53;0.493149606;0.44275590600000003
264;0.390708661;0.363700787;0.346929134;0.33204724399999996
265;0.337952756;0.346062992;0.362283465;0.364409449
266;0.387637795;0.43;0.44007874;0.44212598399999997
267;0.437480315;0.435275591;0.437322835;0.43535433100000004
268;0.472755906;0.541259843;0.5645669289999999;0.566535433
269;0.5538582679999999;0.531889764;0.48590551200000004;0.418818898
270;0.386850394;0.365511811;0.35354330700000003;0.355433071
271;0.367322835;0.384173228;0.45;0.5366141729999999
272;0.6018897639999999;0.62984252;0.63480315;0.615748031
273;0.601968504;0.602992126;0.598897638;0.593228346
274;0.579133858;0.612677165;0.6631496060000001;0.653858268
275;0.640314961;0.59992126;0.5378740160000001;0.47110236200000005
276;0.43;0.405511811;0.388503937;0.39173228299999996
277;0.400787402;0.41401574799999996;0.481732283;0.571338583
278;0.614251969;0.64984252;0.658661417;0.642755906
279;0.625275591;0.623937008;0.623307087;0.616771654
280;0.609055118;0.615826772;0.669606299;0.650393701
281;0.640472441;0.612519685;0.5467716539999999;0.47511811
282;0.427322835;0.410551181;0.397401575;0.38370078700000004
283;0.38952755899999997;0.42401574799999997;0.472440945;0.560629921
284;0.608503937;0.631338583;0.628976378;0.6055118110000001
285;0.593622047;0.604015748;0.601417323;0.593464567
286;0.5921259839999999;0.612440945;0.672283465;0.652283465
287;0.6412598429999999;0.5939370079999999;0.5492913389999999;0.475748031
288;0.426377953;0.40338582700000003;0.395433071;0.38716535399999996
289;0.387244094;0.422598425;0.478818898;0.554251969
290;0.604488189;0.63496063;0.626456693;0.612834646
291;0.585590551;0.58976378;0.5984251970000001;0.577716535
292;0.575511811;0.6018897639999999;0.661968504;0.6419685039999999
293;0.621417323;0.6080314960000001;0.543779528;0.48023622
294;0.428976378;0.405275591;0.4;0.39330708700000006
295;0.396692913;0.40944881899999996;0.470787402;0.542755906
296;0.582519685;0.627244094;0.613543307;0.5989763779999999
297;0.572598425;0.57015748;0.572598425;0.5520472439999999
298;0.5390551179999999;0.560944882;0.6337795279999999;0.634094488
299;0.616771654;0.591811024;0.538425197;0.477244094
300;0.43354330700000004;0.41110236200000005;0.387007874;0.391811024
301;0.387244094;0.400393701;0.432519685;0.447795276
302;0.48196850399999996;0.511102362;0.5188188979999999;0.519527559
303;0.507559055;0.49700787399999996;0.49;0.48976378
304;0.48472440899999997;0.509133858;0.597007874;0.59007874
305;0.567559055;0.558031496;0.508346457;0.47102362200000003
306;0.419291339;0.39637795299999995;0.367480315;0.358740157
307;0.35984252;0.38393700799999997;0.397874016;0.40503937
308;0.44023622;0.476220472;0.482598425;0.49165354299999997
309;0.473228346;0.46007874;0.464645669;0.462125984
310;0.46968503899999997;0.49354330700000004;0.567480315;0.580629921
311;0.561259843;0.545748031;0.503307087;0.45992126
312;0.422598425;0.39039370100000004;0.373070866;0.369291339
313;0.362440945;0.382913386;0.406299213;0.415669291
314;0.434566929;0.468031496;0.482755906;0.479212598
315;0.47905511799999995;0.46984252;0.468425197;0.457322835
316;0.470787402;0.503228346;0.578346457;0.5841732279999999
317;0.568267717;0.546220472;0.49322834600000004;0.455433071
318;0.41511811;0.39291338600000003;0.37519685;0.36669291299999995
319;0.37480315;0.39527559100000004;0.48031496100000004;0.559606299
320;0.608818898;0.657952756;0.654173228;0.643622047
321;0.62511811;0.624488189;0.620393701;0.607401575
322;0.593622047;0.599685039;0.6711023620000001;0.669448819
323;0.647480315;0.607244094;0.562598425;0.484645669
324;0.446377953;0.417401575;0.404488189;0.40338582700000003
325;0.41165354299999996;0.43425196899999996;0.49669291299999996;0.566850394
326;0.624330709;0.661102362;0.65488189;0.635669291
327;0.609448819;0.622913386;0.617874016;0.605354331
328;0.591732283;0.600708661;0.666299213;0.658897638
329;0.642440945;0.611102362;0.558818898;0.485433071
330;0.43511811;0.41220472399999997;0.40850393700000004;0.405354331
331;0.405590551;0.43102362200000005;0.48937007899999996;0.565275591
332;0.616614173;0.657322835;0.645511811;0.636062992
333;0.618267717;0.62007874;0.612598425;0.602992126
334;0.595590551;0.592598425;0.670944882;0.66023622
335;0.650629921;0.624488189;0.549606299;0.48669291299999995
336;0.42535433100000003;0.40826771700000003;0.39401574799999994;0.391968504
337;0.392834646;0.417322835;0.463070866;0.518031496
338;0.5688976379999999;0.603307087;0.6062204720000001;0.597559055
339;0.576771654;0.572913386;0.569055118;0.5538582679999999
340;0.547244094;0.572283465;0.627086614;0.6319685039999999
341;0.597322835;0.561968504;0.522992126;0.465590551
342;0.41889763799999996;0.386141732;0.360551181;0.36937007899999996
343;0.359212598;0.373149606;0.404173228;0.41141732299999995
344;0.45511811;0.472362205;0.492598425;0.490393701
345;0.478188976;0.46338582700000003;0.46338582700000003;0.457086614
346;0.465748031;0.48976378;0.554409449;0.566062992
347;0.546299213;0.526220472;0.482519685;0.435984252
348;0.38842519700000006;0.36070866100000004;0.343307087;0.330629921
349;0.33779527600000003;0.35472440899999996;0.366220472;0.36921259799999995
350;0.39566929100000003;0.433070866;0.44582677200000004;0.446141732
351;0.442913386;0.441968504;0.42196850399999997;0.423858268
352;0.43826771700000006;0.463070866;0.547637795;0.560787402
353;0.537637795;0.5285826770000001;0.478346457;0.43015748
354;0.378897638;0.355275591;0.351732283;0.354488189
355;0.35417322799999995;0.37519685;0.43102362200000005;0.49826771700000005
356;0.559448819;0.6117322829999999;0.610551181;0.6059842520000001
357;0.572834646;0.577795276;0.581811024;0.5736220470000001
358;0.552834646;0.556692913;0.626456693;0.625433071
359;0.613858268;0.582204724;0.5165354329999999;0.452440945
360;0.40976378;0.377401575;0.37582677200000003;0.38464566899999997
361;0.377795276;0.40401574799999995;0.46409448799999997;0.516929134
362;0.577795276;0.610629921;0.596535433;0.580944882
363;0.560472441;0.567874016;0.56976378;0.559685039
364;0.543228346;0.556062992;0.610393701;0.628031496
365;0.611102362;0.575511811;0.511653543;0.446850394
366;0.41637795299999997;0.39984252;0.387795276;0.38858267700000004
367;0.393385827;0.428582677;0.48685039399999996;0.542362205
368;0.60976378;0.645511811;0.626850394;0.605748031
369;0.578031496;0.567795276;0.574724409;0.558267717
370;0.545590551;0.547795276;0.617244094;0.632598425
371;0.611968504;0.58976378;0.526377953;0.46125984299999995
372;0.42015748;0.38803149600000003;0.390866142;0.37897637799999995
373;0.38;0.405354331;0.467244094;0.527559055
374;0.5832283460000001;0.60976378;0.612677165;0.591811024
375;0.568503937;0.562204724;0.5679527560000001;0.55015748
376;0.542283465;0.5503937010000001;0.6084251970000001;0.6162204720000001
377;0.621417323;0.589055118;0.51992126;0.461574803
378;0.425984252;0.38346456700000003;0.37330708700000004;0.372913386
379;0.378897638;0.39566929100000003;0.444173228;0.507165354
380;0.554488189;0.58976378;0.5763779529999999;0.557480315
381;0.530866142;0.532755906;0.519527559;0.502047244
382;0.499606299;0.542834646;0.600708661;0.584330709
383;0.57496063;0.541732283;0.503622047;0.443070866
384;0.400708661;0.38188976399999996;0.363622047;0.35480315
385;0.35685039399999996;0.373385827;0.390708661;0.407401575
386;0.44409448799999995;0.48102362200000004;0.475275591;0.46149606299999996
387;0.44834645700000003;0.43409448799999995;0.42960629899999997;0.43511811
388;0.44007874;0.45314960600000004;0.523385827;0.542992126
389;0.545748031;0.522362205;0.47629921299999994;0.42377952799999996
390;0.39440944899999997;0.35708661399999997;0.347322835;0.349212598
391;0.342755906;0.35795275600000004;0.36503937;0.382204724
392;0.408818898;0.431889764;0.435511811;0.42559055100000004
393;0.423464567;0.40984252;0.41110236200000005;0.39779527600000003
394;0.40653543299999995;0.427795276;0.501811024;0.518346457
395;0.520866142;0.48724409399999996;0.454251969;0.42503937
396;0.358976378;0.345354331;0.331102362;0.324330709
397;0.323464567;0.328818898;0.353937008;0.367086614
398;0.400393701;0.42503937;0.43826771700000006;0.455590551
399;0.450551181;0.44173228299999995;0.439606299;0.445748031
400;0.45330708700000005;0.473228346;0.53984252;0.558740157
401;0.547559055;0.53007874;0.47905511799999995;0.41590551200000003
402;0.37503937;0.368031496;0.338425197;0.353937008
403;0.340787402;0.374015748;0.43511811;0.50023622
404;0.5716535429999999;0.605590551;0.607952756;0.594724409
405;0.573307087;0.577795276;0.580944882;0.562519685
406;0.544409449;0.54007874;0.5866929129999999;0.6144094489999999
407;0.607401575;0.57488189;0.509133858;0.44062992100000004
408;0.407244094;0.38881889799999997;0.367874016;0.362519685
409;0.35992126;0.38496063;0.43480315;0.512362205
410;0.5707086610000001;0.604566929;0.601653543;0.587007874
411;0.566220472;0.5591338579999999;0.577795276;0.5645669289999999
412;0.54496063;0.532440945;0.577637795;0.5984251970000001
413;0.593307087;0.556850394;0.498188976;0.425511811
414;0.385433071;0.368976378;0.352755906;0.346771654
415;0.347716535;0.36976378;0.417480315;0.481496063
416;0.546299213;0.577795276;0.577559055;0.564094488
417;0.547874016;0.552125984;0.547952756;0.541023622
418;0.5433070870000001;0.53023622;0.583858268;0.606535433
419;0.580944882;0.553070866;0.495984252;0.41960629899999996
420;0.37448818899999997;0.34889763799999995;0.339370079;0.333464567
421;0.336771654;0.36165354299999997;0.40346456700000005;0.451968504
422;0.5135433070000001;0.557559055;0.541417323;0.525590551
423;0.508346457;0.517637795;0.51496063;0.507086614
424;0.485984252;0.487165354;0.52519685;0.583543307
425;0.55488189;0.523149606;0.452677165;0.420629921
426;0.37574803100000004;0.35708661399999997;0.33637795299999995;0.327874016
427;0.341181102;0.345905512;0.357401575;0.384173228
428;0.42078740200000003;0.45188976399999997;0.45496063;0.44803149600000003
429;0.441259843;0.43811023600000004;0.42031496100000004;0.42070866100000004
430;0.42511811;0.43212598399999996;0.48448818899999996;0.543543307
431;0.52511811;0.5059842520000001;0.45598425200000003;0.418110236
432;0.37157480299999995;0.342755906;0.327322835;0.32527559100000003
433;0.33598425200000004;0.334645669;0.333464567;0.35519685
434;0.386377953;0.412598425;0.41377952799999995;0.431102362
435;0.42086614200000005;0.408110236;0.40779527600000004;0.415275591
436;0.413700787;0.42960629899999997;0.488976378;0.551811024
437;0.549212598;0.522362205;0.463228346;0.412598425
438;0.36417322799999996;0.35362204700000005;0.33637795299999995;0.33440944899999997
439;0.343307087;0.367874016;0.419370079;0.493858268
440;0.562598425;0.597795276;0.596850394;0.582913386
441;0.559527559;0.5654330710000001;0.553543307;0.549685039
442;0.522677165;0.523700787;0.566456693;0.612992126
443;0.602834646;0.563070866;0.513307087;0.448897638
444;0.396771654;0.37937007899999997;0.357795276;0.36047244100000003
445;0.362204724;0.39314960600000004;0.43338582700000006;0.49448818899999997
446;0.556535433;0.597007874;0.58480315;0.553307087
447;0.538110236;0.55;0.54480315;0.535354331
448;0.521811024;0.512677165;0.556062992;0.598267717
449;0.589133858;0.5583464570000001;0.50023622;0.43590551200000005
450;0.386535433;0.36574803100000003;0.35141732299999995;0.358031496
451;0.367637795;0.377637795;0.42102362200000004;0.497401575
452;0.553543307;0.580314961;0.579055118;0.561181102
453;0.546535433;0.550314961;0.555748031;0.542204724
454;0.522047244;0.508897638;0.553464567;0.612834646
455;0.6080314960000001;0.566456693;0.504488189;0.442519685
456;0.390551181;0.37590551200000005;0.359370079;0.36338582700000005
457;0.36496063;0.38425196899999997;0.42354330700000004;0.49299212600000003
458;0.54511811;0.58015748;0.5714173229999999;0.547637795
459;0.535590551;0.542913386;0.548661417;0.531181102
460;0.514173228;0.500866142;0.547952756;0.606771654
461;0.592913386;0.557007874;0.499685039;0.445748031
462;0.39622047200000005;0.371811024;0.359448819;0.350944882
463;0.361889764;0.389685039;0.417401575;0.486377953
464;0.548976378;0.564488189;0.564724409;0.528740157
465;0.5181102360000001;0.517322835;0.509685039;0.492440945
466;0.482440945;0.48338582700000005;0.515354331;0.574645669
467;0.561496063;0.526377953;0.48401574799999997;0.41984252
468;0.37519685;0.347480315;0.343700787;0.331968504
469;0.337559055;0.343149606;0.34795275600000003;0.379448819
470;0.41795275600000004;0.45275590600000004;0.452992126;0.443385827
471;0.44157480299999996;0.422992126;0.42125984299999997;0.42031496100000004
472;0.41362204700000005;0.44803149600000003;0.472440945;0.529606299
473;0.516850394;0.487874016;0.44606299200000005;0.37992126
474;0.35362204700000005;0.33393700800000004;0.312677165;0.308661417
475;0.307086614;0.307559055;0.31212598399999997;0.33496063
476;0.361496063;0.401889764;0.401889764;0.41362204700000005
477;0.41070866100000003;0.410787402;0.407165354;0.405905512
478;0.408582677;0.425275591;0.463070866;0.5237795279999999
479;0.5172440939999999;0.487322835;0.43425196899999996;0.39173228299999996
480;0.35165354299999996;0.33015748;0.317244094;0.313070866
481;0.324724409;0.34385826799999997;0.38952755899999997;0.458818898
482;0.5315748029999999;0.564251969;0.566850394;0.5583464570000001
483;0.545984252;0.541023622;0.55007874;0.54007874
484;0.5172440939999999;0.50496063;0.5358267720000001;0.59984252
485;0.588897638;0.560472441;0.497952756;0.438188976
