-4.609512625;-4.021750282;-1.795831106;-0.598672037;0.788436268;1.521077792;7.330907534;9.003888723;3.110135382;1.135557133;-0.710526316;-0.927643785;-1.007668985;1.126024682;0.712631391;-0.619140279;2.313990744;2.122477383;-0.170357751;-1.868600683;-1.530301713;-0.847682119;-4.265740493;-6.511627907
-5.263681592;-2.573259111;-3.449762829;-0.480125056;-0.033658701;1.829405163;2.788493332;6.583744371;1.307847082;3.17775571;1.068334937;0.609465765;-1.050638902;-0.746125885;-0.905936777;0.155611749;4.05904059;4.759238522;0.383039373;-2.351583991;-0.845147219;-1.741361928;-3.982837422;-4.789197591
-5.111723294;-3.946236559;-0.940333595;-1.469092553;0.103222847;0.378093492;3.344367081;2.728075989;0.548328137;2.373823781;1.305619386;0.340241262;0.349362926;0.133114888;-0.102259945;2.098474767;4.682173651;6.235034958;0.009015507;-0.991616335;-0.391514158;-3.226691042;-1.567960707;-6.03588907
-3.288398693;-4.413938754;-2.761820592;0.329470575;0.135884951;3.980549587;7.340946166;11.24620061;4.034608379;1.672065132;-0.215257448;-0.707567521;-1.798905014;1.353982301;-0.707238278;0.158283503;0.553116769;5.963503012;0.296638102;-2.612553401;-0.278387042;-1.996447001;-5.282693138;-6.306388408
-5.271860714;-2.125474895;-2.087704574;-0.075002679;1.318893416;2.910360885;6.180584122;9.162227603;3.522313903;1.371271855;-1.809266148;-0.309970725;-1.666954569;1.370223979;0.424573261;-0.388265746;1.255954959;3.267750214;0.762094102;-2.76224926;0.169090294;-2.599594868;-5.415944541;-4.874026569
-4.401425407;-4.060044328;-1.722146382;-0.491505503;0.816063567;3.024816274;6.957510597;9.143630389;2.745306412;1.672125496;-0.940996948;-0.436456996;-2.114492006;-0.456621005;0.299929428;-1.416007036;1.650459452;5.388801123;-0.699533644;-1.325058705;-0.671426143;-2.618293831;-5.01713382;-4.569842738
-6.077937185;-3.096294767;-0.35147513;-0.245831552;0.042858674;2.249116419;5.0487064;8.585103201;2.764003673;1.813957645;-0.473933649;-0.202821869;-3.216400106;0.429106181;0.409090909;-0.253508375;2.750294999;5.070671378;0.849167648;-3.30971238;-0.793240214;-1.312358769;-5.680317041;-5.658263305
-4.067695962;-2.651397916;-2.236116999;0.520325203;0.463711852;2.082438815;7.360672976;10.12732615;3.930985414;1.822693822;0.512648122;-1.822742475;-1.779935275;0.251452354;-0.164331431;0.433162956;-0.241525058;4.894076956;-0.156623527;-2.930977543;0.22114485;-2.826105406;-3.912663755;-4.608253045
-5.059552168;-3.412284223;-2.285951787;-0.435984687;-0.202926412;1.220034247;4.250370057;5.993914807;1.971103244;2.514779018;-0.411899314;-0.119485294;-0.865004141;-0.751879699;-1.421623644;0.853889943;3.706491063;6.150217707;0.572551701;-2.217690543;-2.024678485;-0.195121951;-4.647649516;-4.976700839
-5.384464496;-2.94392039;-1.719534337;-2.314714193;1.04572255;1.420235605;2.040816327;3.382978723;0.360156411;2.983697324;-0.10951812;1.325625436;0.088530395;-1.14987715;0.407635713;0.782255669;4.83395559;7.272727273;-0.235890267;0.096330677;-2.633420822;-0.431305598;-4.999548777;-3.970741902
-3.660104857;-2.053598932;-2.599853234;-1.162415241;1.219644996;2.38838085;8.511085426;10.4483393;4.348588462;1.898840531;0.915237467;-0.661818776;-0.937654219;-0.539687811;-0.325569747;-0.125628141;0.888888889;3.923198404;-0.311925138;-2.069961489;-0.524332296;-1.548344589;-5.245106241;-5.923898649
-4.889264264;-2.812037494;-1.918781726;0.538246558;-0.74127458;3.215434084;5.908953874;10.98775975;2.154398564;1.598460122;-0.700164745;0.638739112;-1.854599407;0.201562106;1.617634733;-0.808314088;0.54881091;3.382401588;0;-2.207823374;0.106339468;-1.887563327;-7.820438078;-3.659197687
-5.523773797;-2.253325392;-1.218645273;-0.472910455;0.382191922;2.912121836;7.079292071;8.049304323;5.47921528;1.204424416;-0.267163212;0.227291176;-2.170567749;0.728537131;-0.279444399;0.173081678;1.382260984;3.376075312;0.675145235;-2.643480973;-0.072086504;-2.13209362;-5.266175266;-6.285121466
-3.330258303;-3.349556255;-2.122827804;0.79693332;0.720576461;1.450715421;7.071498531;8.443102817;4.015183467;2.213932366;-1.1028245;0.288808664;-0.247980162;-0.120288693;-0.674427941;-0.040417105;0.35581433;2.973408541;1.212927459;-1.979279419;-0.291844139;-1.803654774;-5.026987835;-6.175248113
-4.258204502;-2.795089707;-1.865164173;0.158384478;-0.306384661;2.993952612;5.919722784;10.13267903;3.614159584;1.959066656;-0.882605639;-0.023640662;-1.757704737;-0.665917843;0.557305549;-0.232931727;0.064407053;3.524016413;0.582886454;-2.580744862;0.793147208;-3.021718602;-4.105809802;-6.117786427
-4.028841821;-2.535687453;-2.110233186;-1.161531647;0.209142516;1.75909362;3.00810626;4.826016877;2.821997106;3.052427868;0.392658984;-0.459144631;-1.221491415;-0.484261501;-1.798748697;-1.141491903;1.852846402;6.17804728;1.986426088;-1.598766434;-0.593814433;-2.571973782;-4.12160436;-4.058975042
-5.258285503;-1.846785226;-2.777501244;-0.020479214;0.368701352;0.775510204;1.984609154;2.829626688;1.332432171;3.211052882;0.969350074;0.118862577;0.073059361;-0.647928454;-1.065490953;0.352799183;2.756961791;6.2843252;2.558238035;-0.421243908;-1.982415395;-2.293306254;-3.741555517;-4.651790534
-4.284231386;-1.991521246;-1.438487074;-0.377628087;-0.194652187;3.674810101;6.554455446;10.83441739;3.160630449;2.925639984;-0.323726806;-0.364385298;-1.788837653;0.380474379;0.685483871;-2.042450941;0.286181521;3.114553608;0.790701352;-1.70236134;-0.183559457;-1.111377629;-5.481888745;-6.24465355
-5.282846715;-2.22521915;-1.389162562;-0.059946049;-0.419874038;3.20248971;5.282101167;10.01570729;2.956244226;1.54988172;0.032131095;-0.168634064;-1.85006435;0.008195378;0.43431943;-0.766971279;-1.258016774;4.754767258;0.969793323;-1.393481342;-0.463073852;-2.093526911;-4.923807963;-5.592417062
-5.859802848;-2.646887725;-0.836570063;0.411770614;0.100020004;2.058353317;6.92187194;8.698837103;2.889394322;1.219911577;-0.873574375;0.660954712;-1.532101167;-1.020828188;1.472178325;-2.385245902;0.117558149;5.21680785;1.267437226;-1.660894207;0.072040343;-2.903535434;-4.176620809;-5.648211829
-4.446469248;-3.833317441;-0.654437283;-0.319393153;-0.080104135;2.545345225;6.078373888;9.516351912;3.768506057;0.859273671;-0.779617425;0.826245443;-2.932433518;0.091044529;0.066153973;-0.58672837;-1.088944306;5.311370703;1.452398053;-1.565326831;-0.926961803;-1.492176157;-5.248505691;-5.824403733
-5.046797578;-3.17935833;-0.349336261;-0.270432692;0.65280707;2.733985232;5.633255633;8.707245311;3.63697877;1.966865257;-0.73635345;-0.378971134;-2.428166734;0.622148486;-0.651277824;-0.854700855;-1.397723468;4.727951787;2.820554385;-2.96389721;0.495532088;-2.190607065;-4.685950413;-5.852770311
-4.52201142;-2.614063856;-1.901743265;-0.141357027;0.080889788;1.283087492;4.079800499;3.843204907;1.845869866;2.319891255;0.132849172;-0.610295418;-0.169084275;-1.1499376;-0.955902245;-1.420376946;0.452572273;5.810959912;4.344803615;-1.149233844;-1.465880371;-2.582079343;-3.071792171;-5.088735965
-3.816065636;-3.669906765;-0.803130148;-0.768112933;-0.784518828;1.454928835;2.078353944;0.926397231;2.703247932;2.082105677;0.923609775;-0.676835081;-0.556675305;-1.03271885;-0.292568754;0.361893584;0.691940357;8.033294619;3.574628203;0.250843353;-0.241587575;-2.612004843;-4.520426288;-4.418193656
-3.143246399;-3.87822767;-0.919828577;-0.200443085;0.729386892;2.71801868;7.192480588;11.37056805;3.705605477;1.254332398;-0.594947025;0.368943183;-1.739911779;0.440601879;-0.033107101;-1.101175691;-1.113436584;4.402302743;1.67045086;-1.754665816;-0.008118201;-2.809125599;-4.502547824;-6.516794962
-4.828296061;-2.44813686;-1.592420883;0.286767718;0;2.410130719;7.060231352;7.572652757;3.723266084;1.702980215;-1.452844127;-0.299850075;-0.484544695;0.621222297;-0.926080427;0.126315789;-1.253153911;2.844732135;2.401656315;-1.326324302;0.393410376;-2.294064822;-5.414438503;-5.768551237
-5.174838286;-1.690558576;-1.578841512;-0.807193215;1.400906469;2.224705404;7.015800457;8.255176897;3.379653457;1.568204447;-1.102851074;-0.743433008;-2.263648469;1.745572207;0.21759143;-1.169102296;-0.016899028;2.104284628;3.294156597;-2.155448718;0.352141512;-3.394809858;-5.212029059;-5.409500045
-4.362163181;-2.541621515;-1.142221773;-0.961145194;1.507330167;2.186737185;7.146411864;7.199256851;3.830155979;0.5925555;-1.592964407;0.025292977;-1.635198921;0.745501285;-0.731479119;0.368434581;-1.135393546;3.58345566;3.326108703;-1.557079468;0.098344534;-2.349762568;-4.200553366;-6.030106774
-5.373940579;-2.755905512;-0.900809717;0.122561536;-0.438641232;2.889344262;6.333399721;7.782356246;2.728299592;2.139896811;-1.08479629;-0.527417329;-1.380239017;-0.870455709;1.196625344;-1.182475542;-1.5065427;4.317804388;2.589023879;-1.63345312;1.11258718;-2.59484316;-3.802056989;-5.63491368
-4.949851412;-1.729360039;-1.56094651;-1.02009898;0;2.285714286;2.843176377;3.065282763;2.945882353;1.26165661;-0.659082701;0.327183495;-0.69752695;-2.134646962;-0.214392245;-1.886968706;0.96163001;5.262165221;5.321626949;-0.561415447;-1.30881095;-1.898240444;-4.241031984;-3.902934121
-4.224675948;-1.794486216;-1.071866068;0.257971314;-0.391107452;1.591237859;1.759560618;1.899050475;1.157430113;1.483564433;1.26122683;-1.575769013;-0.776531493;-1.062801932;-0.166015625;1.164041866;0.75420615;5.37428023;6.010928962;0.60137457;-1.69940222;-2.397706542;-3.943035158;-5.420681987
-2.733418242;-1.25906527;-1.887177395;-0.758993554;1.246726035;2.887003311;7.663682993;9.434843531;4.532650448;2.63759595;-1.408226589;0.153324726;-2.04657159;0.263222835;0.541471819;-1.427988576;-1.092715232;3.213927017;3.673370094;-2.088384826;0.463332801;-3.069338422;-4.060705496;-6.130825139
-4.144652942;-3.088472869;-1.363012355;0.129237499;1.191421763;2.864992151;6.705455933;6.525431304;4.044642108;1.12105815;-0.933163184;0.338137026;-1.002968788;-0.478197439;0.016287971;-1.253969546;-1.847118001;3.629337142;2.869882448;-2.230278194;0.709334193;-2.617256283;-5.3751952;-6.062711717
-4.040684235;-2.765465408;-1.179268655;-0.461291617;0.755591376;2.899710029;5.626275386;7.120515179;4.036413604;1.163942546;0.057119543;0.603490458;-1.994163424;0.860215054;0.23782188;-2.298944613;-1.30631385;2.316307483;4.95895182;-2.496642174;0.356535127;-3.6011304;-4.883156043;-5.943994364
-4.353524951;-2.496084573;-1.485794599;-0.112096199;0.897775964;1.486349848;6.764969612;7.652108996;2.444521498;3.689287528;-1.550514118;-0.24867374;-0.988864883;-0.15107008;0.277380852;-0.561609388;-2.115822305;3.832242508;3.914738326;-1.332907654;-0.388286685;-3.256456066;-4.88541929;-5.065748831
-5.80087385;-1.727030494;-1.154850372;-0.335263639;-0.468909276;3.605079885;6.277184658;7.05050693;4.787557564;1.683250415;-0.68498736;0.032843419;-2.2572437;1.360429963;-0.024855012;-0.48893677;-1.24083944;1.661185597;3.234903782;-1.325727141;-0.610699454;-2.425036867;-5.667506297;-4.939919893
-4.597378277;-2.728432623;-1.180506508;-1.306922606;0.734533416;1.519975352;2.82245827;2.656434475;3.018976423;3.004930691;0.487716763;-0.269638684;-1.856524874;-0.275482094;-0.966850829;-0.688052069;1.769497238;3.321067157;6.099189743;-1.653239342;-1.928492192;-2.009919081;-4.839282543;-4.460203415
-4.141029397;-1.87468161;-2.118160108;-1.962448287;0.054100844;1.092246134;1.529738982;2.159940997;0.53630363;3.467377924;0.218124132;1.157499011;-0.459657702;-0.786009039;-0.059417706;0.406262386;1.73689924;3.482394025;5.605549306;0.967512871;-0.351648352;-2.487869431;-4.966977291;-4.550647372
-2.333931777;-4.095179739;-0.745394527;0.085827701;1.146961089;1.229334464;13.86097152;2.206693637;3.886290032;2.918254243;-0.277660917;0.025312184;-1.518346689;0.214132762;0.247863248;-0.997527496;-0.706166035;2.185602775;3.793922933;-1.193883392;-0.537945874;-1.73905808;-4.894571937;-6.108093669
-4.589853011;-2.425206242;-1.212182948;-0.907403588;0.655567118;3.008373824;5.780810919;8.415559772;2.800385053;2.604920405;-0.365054343;-0.915979682;-2.638877217;0.250323694;-0.964353367;-2.199617458;-1.733487421;2.315903745;6.604774536;-0.812805839;-0.744209382;-2.552653749;-4.270770295;-6.294590445
-3.122590594;-3.392359729;-2.286067346;-0.073769628;-0.348027842;1.037146788;1.110296428;1.098104216;3.104826314;2.39515007;-0.184412307;0.593154415;-1.256645723;-0.930004895;-0.721343874;-0.617099632;0.400600901;4.109725686;7.463830603;1.087731812;-0.970188746;-2.128607054;-2.62990263;-4.803738318
-3.720793246;-3.405730601;-0.179457405;-0.507614213;1.69005102;2.634054563;7.852123434;7.818696884;4.808197583;3.693490432;-1.789024095;-0.328218594;-2.025191405;0.932694732;-0.316350316;-1.085685652;-2.389395475;0.077847937;7.026793431;-0.629895825;-0.666395774;-1.865335842;-5.268862026;-5.148288304
-4.407125626;-2.785596428;-0.908546326;0.735516373;1.030206041;1.811701812;6.398288604;6.653262658;3.419023136;2.452564421;-1.803477558;-0.09059463;-2.14326931;0.244292814;0.159663866;-1.451464049;-2.256087179;1.376186743;4.991837787;-0.049099836;0.016374652;-2.161100196;-5.287817938;-4.593639576
-4.796296296;-1.38105427;-1.252465483;0.619195046;-0.357320099;0.438290666;3.282753149;4.753216824;2.080850674;1.688218391;-0.794772165;0.142424782;-1.377777778;-0.85624155;-1.809090909;-0.777705768;-0.027992908;3.229419451;7.034358047;0.211184322;-1.669055045;-2.837548221;-3.608611258;-5.354691076
-3.510638298;-3.477999399;-1.339563863;-0.073676455;-0.832104487;1.741901221;2.234053659;-0.296129889;2.099549365;2.888955763;0.66296188;0.280871671;-0.463588951;-1.174073355;0.569464899;-0.751732891;-0.501672241;4.05338606;8.80760095;0.349283968;-0.965889314;2.618399086;-8.476753147;-5.416783609
-2.957467854;-2.45642646;-0.470219436;-0.619422572;0.253538982;2.592202318;9.624075596;5.715356507;3.686962687;2.974613215;-0.398439446;-0.69172431;-0.612621685;0.523516001;0.058798824;-1.259234385;-0.977724877;0.060101314;4.26463017;-0.296271912;-0.396203054;-3.132510152;-4.893489606;-5.666996492
-6.188614475;-2.774954259;-1.317302666;0.158915139;-0.1903956;3.009749894;7.201646091;5.451055662;3.522024026;3.050549451;-0.332707729;-0.171188907;-0.660207494;0.181253237;0.327388645;-1.468441391;-1.777932717;0.443655723;6.890459364;-0.595041322;0.98104423;-3.243866293;-4.331177672;-7.497998755
-3.730769231;-2.147423092;-1.286107992;-1.168441733;1.433354258;3.125322331;5.50110022;7.328403489;2.888437417;2.953296703;0.933955971;0.04957039;-2.89017341;1.156462585;1.118022865;-1.961925347;-2.382769439;0.147671994;5.92419117;1.039960694;-0.283653457;-2.682054616;-5.445131117;-7.039392334
-3.363420428;-2.33015436;-1.751560298;-0.594262295;0.42259328;4.372369907;6.519815124;4.994460857;2.435593071;2.506437768;-0.418690337;-0.302724521;-1.821862348;0.481099656;0.760943912;-1.306745863;-2.536325337;-0.264643613;7.420838493;0.279950597;0.131373676;-1.877818778;-5.164633127;-5.260838914
-4.52050972;-3.136872869;-0.693955547;-0.405104314;0.050844011;2.144526883;5.353233831;7.612391386;2.597858522;2.643284859;-0.516709726;-0.720449024;-1.231963547;0.563861598;-0.790077309;-0.967631444;-2.550799827;1.721384206;5.591416609;0.322180917;0.527009223;-2.703145478;-5.177639333;-5.229512563
-3.850477797;-2.630809705;-1.370959672;-0.263798701;0.325534079;2.717501521;4.807502468;5.312235095;2.933547983;2.580589104;-0.016940539;0.304981362;-3.125;-1.150828248;-1.208325983;-1.794482635;-2.3;2.651902857;4.958303118;1.485447793;-0.927580631;-2.50816011;-5.647577093;-3.828555421
-2.971162249;-2.341639147;-3.033097653;0.1585121;-0.643595695;0.647764681;1.41380038;1.258843113;2.743244632;τεβ.85;-0.165289256;-0.214257889;-0.419675971;-0.36263844;-0.639386189;-1.415701416;0.28118096;1.161626277;7.097604435;3.697199371;-0.258490062;-3.386952636;-2.830450467;-4.531175631
-4.307508226;-3.115556945;-0.591525059;-0.584225901;0.250299271;1.508901433;2.459629986;1.356852103;1.997734528;3.119636547;0.088114353;-0.401056441;-0.972304066;-1.219875037;0.15060241;-0.030075188;-0.531488167;3.054743422;6.270788495;1.077050539;-0.555555556;-3.08636322;-2.277452277;-3.636011991
-5.077772203;-3.446453113;-0.689806197;-1.223814774;-0.558098002;0.897968347;2.614306374;1.192541197;0.449967859;3.33831058;0.010320983;0.257997936;-0.576428204;-0.37270939;-0.976826354;-0.419771225;1.001159237;3.171953255;6.512944984;2.715533612;-0.989092254;-2.128652787;-2.852236955;-4.094658288
-3.358247159;-3.549104778;-1.329086116;-0.055660692;0.623746937;3.89639141;6.264649478;7.018247443;5.358815814;3.387871243;-0.567644276;0.345990831;-1.775708991;1.395348837;-0.398130518;-0.104275287;-2.322546973;1.291299314;4.141023387;0.295483326;0.429292929;-3.025731288;-4.477095938;-9.283387622
-2.184320766;-2.49821556;-1.181761138;-1.164144354;1.595459899;3.130269815;4.54777721;5.757575758;4.40891025;3.098441926;-1.305169157;0.182704019;-1.797655232;1.078882207;-1.014873141;0.468446173;-2.384094308;-0.153208363;4.314468815;2.483343428;0.211077339;-2.426489173;-5.198169415;-6.384916659
-3.872348706;-2.844129555;-2.583602459;1.422307775;0.653732602;1.676094699;5.913867711;5.60311284;4.283345615;2.623443159;-0.77466001;-0.086745316;-1.632227817;0.423654016;-0.254877834;-1.647722266;-2.087439527;0.365998719;5.442610995;1.971295176;1.373579786;-2.927400468;-4.790625539;-6.271493213
-3.987641209;-3.157683025;-2.128764278;0.148541114;0.731009641;1.220025242;2.753532835;1.911214481;4.068267513;2.316933638;-0.857329233;0.394773945;-1.732047561;-0.457317073;-1.033690658;-1.305609284;-0.029397354;1.587923936;6.995368584;1.677337902;-0.044345898;-1.881100266;-5.254114668;-5.201870765
-3.977043899;-2.757680612;-0.496010352;-2.405721717;0.866089274;0.187142228;1.329524228;1.344610714;2.000855981;2.853246617;0.499745028;-0.111629795;0.213349589;-0.97323601;-0.532350532;0.60724578;0.163682864;2.05290573;5.87469976;4.357689763;-0.280797101;-2.824961395;-4.075528136;-4.969791464
-3.250615258;-3.508214096;-1.010544815;1.642254771;-0.458515284;3.334064488;5.625132668;6.601688103;4.854368932;2.840704782;-0.166083916;0.288941424;-1.32704732;1.167934879;-0.620955046;-0.06160345;-2.395209581;-0.685673042;3.833575581;1.924759405;1.768240343;-3.500337382;-6.170789267;-6.073591057
-4.919170882;-1.877542505;-1.668969916;-0.140540541;1.169210783;1.647940075;5.50584272;5.068848533;3.599240266;3.63003025;0.371517028;-1.374812726;-1.581628094;0.671872163;-0.694444444;-1.271455817;-1.324625149;0.046611355;4.295564666;3.663003663;0.258553822;-3.043067137;-5.612199663;-5.645312794
-5.007466401;-1.351917837;-2.963985977;0.766367418;0.749674055;2.620511161;3.930222783;5.864509606;4.231136581;2.061761202;0.511761537;-1.143367575;-1.418631969;1.255728689;0.52502942;-1.341737956;-2.044541804;1.379053299;4.329044118;2.501982204;1.581435324;-3.249005838;-5.168342807;-7.036149023
-5.26733459;-2.12565445;-0.84519097;-0.420802762;0.552605916;3.232758621;4.770354906;5.609245791;4.886792453;1.565029682;-0.221395678;0.310641697;-2.601309503;0.535973837;0.533116472;-1.65378393;-1.233778103;0.138798927;3.5021253;4.490670476;0.30758715;-3.466780239;-4.844260125;-4.877596439
-5.18619614;-2.724655562;0.475636825;0.420786871;0.272365389;3.259506895;4.016592473;5.933274973;4.912312919;2.634342727;-1.986867912;-0.748216461;-1.26227209;0.48828125;-0.053008216;-1.980022982;-1.51501488;0.586026921;4.069185253;4.216235129;-1.678697331;-2.723237152;-3.238262396;-6.112824234
-5.148763524;-1.924839597;-1.526479751;-0.168722978;0.348579275;0.621052632;1.182132022;3.019023987;3.422320353;3.377001456;0.469351356;-0.943660656;-0.980946991;-0.666793675;-2.243958573;0.127525996;-0.068580386;1.68627451;3.596220594;4.76500698;-1.723372124;-1.292596945;-5.054945055;-3.192515432
-5.878250473;-2.900391659;-2.73629129;0;0.179331988;0.82792571;1.264980027;0.723208416;1.979982594;3.147002347;0.837728824;0.133333333;-0.051213766;-0.379176061;0.308610225;-1.005025126;0.673365793;3.159086232;4.987531172;5.320665083;-0.027063599;-1.90398845;-5.427283599;-6.49742243
-2.62145012;-1.057579318;-1.176851652;-0.415164427;0.460778936;3.658403407;5.246523388;7.337337337;5.166464609;3.768732819;-0.299094172;-0.154281306;-1.141728904;-0.034734283;1.320361362;-1.123113855;-1.950923437;-1.406084188;3.166203247;4.66875326;0.249190132;-3.405418842;-5.687081832;-6.475670759
-4.337255665;-0.965741588;-1.37548758;-0.010407993;-0.645362756;2.839182818;4.370415648;6.305514885;4.388945;2.269328877;-0.610647631;1.272066459;-1.785866872;0.165303637;-1.024928342;0.438788943;-1.965923984;-0.846702317;1.123595506;4.595555556;1.308744795;-3.976176495;-3.931161003;-6.292625261
-5.366327026;-2.245693191;-0.681842022;-0.654837347;0.446523496;2.15918713;5.107749689;5.263676688;4.944283173;3.9350406;-0.377747253;-0.61185798;-1.604092604;1.101515686;-1.011069467;-0.827683367;-1.207493563;-1.366046553;2.660592255;4.810508565;0.389533407;-1.855757065;-5.810055866;-5.119080208
-6.520484709;-1.574074074;-1.191596112;0.550089919;0.683850605;1.71368861;4.499691802;5.377506882;5.299001773;2.560467795;-1.071181755;0.122249389;-2.93040293;1.275831087;-0.195173882;-1.057777778;-2.479561585;-1.022570244;3.667163068;3.672113485;2.823244133;-3.554282827;-5.283381364;-5.190853771
-5.300009725;-1.776545492;-2.226868792;0.417023097;1.554680013;2.422145329;4.627354627;5.293542074;4.990242543;1.690564702;-0.391678997;-0.419433764;-2.764127764;0.667809764;-0.134468848;-1.18491921;-2.162063953;0.306406685;3.406461168;3.455375526;1.583455914;-2.512776831;-5.198776758;-5.898617512
-4.348677767;-1.525701413;-2.661952792;0.160239291;-0.341296928;1.401969178;1.08707124;2.526623512;4.613034623;2.881339433;0.075693065;-0.756358136;-0.571591883;-0.833572866;-1.217391304;-1.584507042;-0.079507056;-0.696240302;4.747596154;4.934021801;0.382722799;-2.487291213;-4.282256563;-5.50476561
-4.219843557;-3.513862025;-1.058024279;0;-0.506528591;0.407285892;1.892957746;-0.409156253;1.70997113;3.427947598;1.678277391;1.256098827;0.123026451;-1.750972763;-0.072954664;-0.625782228;0.241393787;1.895089519;-0.647348952;4.71610301;7.545679012;0.596932684;-5.057513237;-4.086538462
-5.253132832;-3.385885092;-0.689957288;-1.257168064;0.625418807;2.230854606;5.471718597;6.495110654;5.683355886;3.438814706;-0.061892131;1.079359462;-2.84463895;0.756756757;-0.134120172;-0.411854239;-2.544277623;-0.876383764;-0.56770591;0.533508049;7.299134159;0.590021692;-3.916156301;-6.347068857
-4.821702454;-3.061738342;-1.714285714;-0.179704017;1.429630414;1.284192942;5.741676116;4.484304933;4.721030043;3.278688525;-1.026570048;-0.374792992;-1.443569554;1.517976032;-1.390346275;-0.682805711;-2.714285714;-1.624449339;0.074633828;-0.093222709;8.799104227;-0.934819897;-5.012553026;-5.732774335
-4.727835251;-1.471483661;-2.183541044;0.263241023;-0.766645663;2.434120013;4.711230499;5.545140602;4.318967935;2.760103952;-0.218016918;-0.576822234;-1.863572433;0.779290577;-0.728824105;-1.307189542;-3.048172004;-1.019930757;-0.359236151;0.626185958;8.287761644;-0.975185024;-4.510683197;-6.141804788
