;0;1;2;3
0;0.42866748571395874;0.4180363416671753;0.3971758484840393;0.36772727966308594
1;0.351284921169281;0.35585546493530273;0.3621140718460083;0.36834222078323364
2;0.3960287570953369;0.40748679637908936;0.41834133863449097;0.4304136037826538
3;0.44434264302253723;0.4463599622249603;0.45874738693237305;0.4889284074306488
4;0.47875329852104187;0.5083937048912048;0.5211818814277649;0.5133324265480042
5;0.5524973273277283;0.5367702841758728;0.5081069469451904;0.45645174384117126
6;0.414004921913147;0.38704922795295715;0.37019556760787964;0.35807013511657715
7;0.3671601712703705;0.38063111901283264;0.4022160470485687;0.4240477383136749
8;0.4409690797328949;0.46838125586509705;0.4835169017314911;0.4906926155090332
9;0.4871070086956024;0.48163214325904846;0.485502153635025;0.5088304877281189
10;0.5135380029678345;0.54655522108078;0.5616593360900879;0.5505954623222351
11;0.5831422209739685;0.5567978024482727;0.5200721025466919;0.467855304479599
12;0.4332350790500641;0.40397295355796814;0.3886678218841553;0.3778795301914215
13;0.3816007673740387;0.39686310291290283;0.4251474440097809;0.4588557481765747
14;0.4476305842399597;0.4741676449775696;0.49076563119888306;0.5006586313247681
15;0.5068241357803345;0.5059693455696106;0.511120617389679;0.5347959995269775
16;0.5482454895973206;0.5803831815719604;0.5912525057792664;0.5765891671180725
17;0.6055681705474854;0.5780737400054932;0.5369239449501038;0.4824245274066925
18;0.44740504026412964;0.41802000999450684;0.3996458053588867;0.3870210647583008
19;0.39136120676994324;0.4075281322002411;0.43426528573036194;0.46662411093711853
20;0.4834769368171692;0.5162988305091858;0.5321071147918701;0.5409220457077026
21;0.5481404662132263;0.5469156503677368;0.5515061616897583;0.5709323287010193
22;0.5642617344856262;0.5926100611686707;0.6042311191558838;0.5931749939918518
23;0.6193774938583374;0.5900338292121887;0.5484235286712646;0.49254992604255676
24;0.4601203203201294;0.42930465936660767;0.41252806782722473;0.40296971797943115
25;0.40608686208724976;0.4235258102416992;0.45188242197036743;0.49186280369758606
26;0.4944123923778534;0.5386011004447937;0.5618521571159363;0.5723749399185181
27;0.513027548789978;0.5003517866134644;0.5007539391517639;0.5238869786262512
28;0.5661989450454712;0.6054075956344604;0.6159703135490417;0.600646436214447
29;0.6031479239463806;0.576585590839386;0.5360736846923828;0.4800700545310974
30;0.46054378151893616;0.4332437217235565;0.4145392179489136;0.40320447087287903
31;0.393361359834671;0.4101000130176544;0.44058841466903687;0.4772757887840271
32;0.4450764060020447;0.4774348735809326;0.4949517250061035;0.5037118792533875
33;0.4702065587043762;0.46128490567207336;0.46581247448921204;0.4945864677429199
34;0.5250459909439087;0.564254105091095;0.5789934992790222;0.5664944052696228
35;0.5714407563209534;0.5531294345855713;0.5178979635238647;0.4618339538574219
36;0.43865644931793213;0.41023531556129456;0.39458853006362915;0.3840084969997406
37;0.3762025535106659;0.39052972197532654;0.41468819975852966;0.4402036964893341
38;0.4476398527622223;0.4763169288635254;0.4939880073070526;0.5047839283943176
39;0.5157445073127747;0.5051040649414062;0.5052516460418701;0.5269374847412109
40;0.5328090190887451;0.5588932037353516;0.5733983516693115;0.564247190952301
41;0.6031244993209839;0.5806212425231934;0.5451403260231018;0.4908754527568817
42;0.44237062335014343;0.41202685236930847;0.39454108476638794;0.3832007050514221
43;0.3891279697418213;0.40518757700920105;0.43554213643074036;0.47321581840515137
44;0.4830884039402008;0.5196002125740051;0.5391404628753662;0.5487618446350098
45;0.5264965295791626;0.5195524096488953;0.5180110931396484;0.5362181067466736
46;0.5537703633308411;0.5863507986068726;0.6015446186065674;0.5915793776512146
47;0.6115120649337769;0.5817188620567322;0.5370370745658875;0.48202627897262573
